X,Y,OBJECTID,GLOBALID,REQUESTID,REQUESTTYPE,REQUESTDATE,STATUS,STREETSEGID,COMMENTS,USERTYPE
-77.036368264289266,38.974879278418378,2001,{8B49B1E1-6E8C-4D84-895A-516216316707},2001,Failure to stop for pedestrians,2015-07-10T15:10:17.000Z,Unassigned,6211,"Drivers turning right from Northbound 16th St onto Alaska dont yield to pedestrians and cyclists, and they take the turn very quickly, often without signalling.",Biker
-77.009043989513842,38.91749615467787,360,{214A840F-09F2-4E56-A6BF-A59054ECBCF2},360,Speeding,2015-06-30T16:46:06.000Z,Unassigned,9387,The underpass here is like a highway.,Car Driver
-77.018621099682193,38.897343068009953,3627,{354418B7-55B7-42BC-8B4A-A26DB70FE669},3627,Stop sign running,2015-07-21T22:15:26.000Z,Unassigned,3961,Need more enforcement here,Pedestrian
-77.048819023836103,38.903223308360666,2085,{4DF02BBD-24A6-49E8-9E03-012303CCCFFC},2085,Speeding,2015-07-12T21:31:07.000Z,Unassigned,8560,Car drivers pick up speed going downhill when traveling north on 22nd.,Biker
-76.988311530862191,38.90076425283786,369,{EB60A7FF-370C-4531-9F60-4B805B97C6A7},369,Stop sign running,2015-06-30T16:49:32.000Z,Unassigned,7304,"Drivers on I Street often think intersection is a four way stop and pull in front of cars going down 13th. Also difficult to see if traffic is coming on 13th from I so drivers roll into crosswalk, endangering pedestrians.",Pedestrian
-77.085735897761907,38.960789335182284,3595,{C0BBF732-5D1E-42ED-B72C-9F099F749C1D},3595,Other Driving Issue,2015-07-21T22:36:51.000Z,Unassigned,8899,"Cars fail to recognize the ""No Left Turn"" signs and hold up traffic as people incessantly blare their horns",Pedestrian
-77.039470557755322,38.893538234017761,2086,{DF5566A4-208A-40CA-AAFA-C35C2BD82A9E},2086,Failure to stop for pedestrians,2015-07-12T21:32:03.000Z,Unassigned,2166,Pedestrians have a crosswalk here but car drivers never stop,Pedestrian
-77.03195391268396,38.887575005423344,370,{6FD68FB4-6DA6-4654-A0C5-0DA765A3202A},370,Long wait to cross,2015-06-30T16:50:33.000Z,Unassigned,7100,"This is a very difficult intersection for pedestrians. The signals favor cars on both 14th and Independence, and drivers routinely run red lights and block crosswalks.",Pedestrian
-77.006121896818541,38.895930994662862,3596,{7A84E9A7-6368-4FF5-9318-471636E95F97},3596,Other Driving Issue,2015-07-21T22:51:47.000Z,Unassigned,5571,"With realignment of Union Station half of the circle, there are frequent backups here, and the 2 left turn lanes that merge down to effectively 1 lane just past the light do not actually help.  Consider reducing to 1 left turn lane?",Car Driver
-77.039470256395887,38.894347765961612,2087,{FC18D64B-674D-4EAF-952C-6AAB6AF1CAB5},2087,Failure to stop for pedestrians,2015-07-12T21:32:24.000Z,Unassigned,5813,Pedestrians have a crosswalk here but car drivers dont stop.,Pedestrian
-77.041011617837682,38.892264527290706,371,{E694A946-5F5D-4386-BC3D-9E10329D9D86},371,Failure to stop for pedestrians,2015-06-30T16:50:41.000Z,Unassigned,6317,"Pedestrians have a crosswalk here, but cars turn right from Constitution at high speeds, cant see the pedestrians before they turn, and do so in two lanes.  This turn should be eliminated. Cars can turn right at 18th st.",Pedestrian
-77.012805369610334,38.88886849798012,3597,{7012F609-2519-4BD2-B6C3-CC2521A281BF},3597,Failure to stop for pedestrians,2015-07-21T22:54:16.000Z,Unassigned,1186,"Cars coming out of the circle frequently fail to stop for pedestrians at this crosswalk, and are often speeding too.  Sight lines are poor due to parking too close to crosswalk, elimination of 1-2 parking spaces on either side of crosswalk would help",Pedestrian
-77.039473958605726,38.893153459184219,2088,{3B11E2F5-7FE4-4291-8913-609372EABEAB},2088,Speeding,2015-07-12T21:32:48.000Z,Unassigned,2166,Speeding car drivers make the road dangerous.  They dont stop for pedestrians.,Pedestrian
-77.044922433038394,38.895436949581615,372,{32DEB00B-1474-49B8-8EB3-F83567C86379},372,Speeding,2015-06-30T16:51:36.000Z,Unassigned,2919,Cars exit the parkway at high speeds.  A speed camera would be highly useful.,Pedestrian
-77.056343239017863,38.916314587930721,3598,{13E95B8F-CEAD-4A79-9366-CF0E336531BC},3598,Other Walking Issue,2015-07-22T09:53:43.000Z,Unassigned,3844,"There is no pedestrian light on the sidewalk on the southwest side of Massachusetts. Cars see a green light if coming from the alleyway downhill and wiz through, and the pedestrian has no way of knowing.",Pedestrian
-77.044940315023638,38.892109460212005,2089,{143F15EE-7200-45A3-A9E1-BECC4B57EE13},2089,Long wait to cross,2015-07-12T21:39:47.000Z,Unassigned,12797,"No crosswalk on west side of street, forcing pedestrians there to wait an ungodly amount of time or jaywalk.  Why is there no crosswalk.",Pedestrian
-77.034568448247313,38.907227649697596,352,{564B8203-0708-4CA2-881C-96900194EDA7},352,Long distance to cross,2015-06-30T16:53:37.000Z,Unassigned,8627,"This intersection could use a blinking light with a beg button, or more signs to make cars aware that peds cross.  The usual scenario is 1st car stops for ped, cars in other 2 lanes dont see why that car is stopping and almost run ped over.",Pedestrian
-76.988318130793644,38.944241664008572,3599,{B1FC9A15-0BF7-4B8E-BDE8-8A9C0A27642B},3599,Failure to stop for pedestrians,2015-07-22T10:03:49.000Z,Unassigned,10115,Have previously requested stop sign st 13th St NE and Webster. Lots of speeding and ignoring the crosswalk. Visibilty issues make turning off Webster dangerous as well. Thx!,Pedestrian
-77.044206725142715,38.892108721306464,2090,{7F116BBF-9AE2-4B51-A962-DA004CAAAE62},2090,Red light running,2015-07-12T21:40:19.000Z,Unassigned,1411,Cars speed trying to make lights,Pedestrian
-77.031664921601347,38.906167175611252,373,{D29798D6-1503-42CB-AF64-5E11EECD1589},373,Red light running,2015-06-30T16:58:34.000Z,Unassigned,2817,"Drivers ignore red turn arrow and turn onto Vermont from Circle, often in the bike lane.",Pedestrian
-77.043439572370659,38.910267784260554,3600,{001239B5-34FA-4CEB-B7FF-35AA45F80EBB},3600,Speeding,2015-07-22T12:12:02.000Z,Unassigned,4420,,Pedestrian
-77.044517858665941,38.892108743669624,2091,{7CFA16E7-874F-49BC-8063-03914F0A6A36},2091,Speeding,2015-07-12T21:40:31.000Z,Unassigned,1411,Cars speed trying to make lights,Pedestrian
-77.023969966713977,38.896148333032713,374,{7A16CCC1-28D1-4980-B895-2F34DAADA5AE},374,Red light running,2015-06-30T17:04:26.000Z,Unassigned,6812,"I work here and cross both of these streets at 9th & E NW several times a day. Often 1-3 cars pass through the red lights at each cycle, in all directions. Ive had to warn guests to wait 3-5 seconds after the walk signal lights.",Pedestrian
-77.045554715607622,38.913290122498928,3633,{42AAED1C-742E-4F43-BEB4-937BC364E46F},3633,Speeding,2015-07-22T12:13:03.000Z,Unassigned,10353,,Biker
-77.008964153746362,38.925139584327475,2092,{9F012261-D99A-4ED3-98E9-EB8A5B74D1AE},2092,Other Driving Issue,2015-07-12T21:46:36.000Z,Unassigned,12175,"Frequent car accidents (fender benders) @ intersection of NCap/Franklin, NE due to more traffic on street in general in past couple of years. Drivers dont anticipate the need to stop more than usual when light changes at Mich Ave/NCap.",Pedestrian
-77.038474707021834,38.917011179924899,375,{31676AB5-5A67-4818-85F5-B6E4E5D906D5},375,Failure to stop for pedestrians,2015-06-30T17:08:00.000Z,Unassigned,638,Wide intersections at 17th and U allow cars to turn onto southbound 17th at speed with poor visibility of pedestrians. Parked cars close to the intersection often with odd angles due to extra space increase the problem.,Pedestrian
-77.078021466123104,38.947147145218167,3634,{569E4921-9EF2-4483-BABE-F5E4419A68F6},3634,Speeding,2015-07-22T12:14:26.000Z,Unassigned,5090,,Pedestrian
-77.00892210512292,38.925851536561865,2093,{E4E11A40-8BB4-46AE-8F01-65643B67BDFB},2093,Other Driving Issue,2015-07-12T21:48:55.000Z,Unassigned,550,"Comment:	Frequent car accidents (fender benders) @ intersection of NCap/Girard, NE due to more traffic on street in general in past couple of years. Drivers dont anticipate the need to stop more than usual when light changes at Mich Ave/NCap.",Pedestrian
-77.007874984653014,38.90252454544072,376,{8505193C-3799-4A3A-BE48-3191232E9A38},376,Other Driving Issue,2015-06-30T17:10:32.000Z,Unassigned,7159,U-Haul often parks its trucks illegally along the street in the morning leaving just one lane for rush hour traffic. Traffic often backs up to the east as far as 2nd Street NE.,Car Driver
-77.076671341753709,38.948728766082972,3635,{4DB268A9-F91D-4934-B53B-4638F5FE40FA},3635,Speeding,2015-07-22T12:14:35.000Z,Unassigned,4256,,Pedestrian
-77.00910209135202,38.89208158879336,2094,{A9036D86-DADA-4523-AF3F-9BCA4E199B68},2094,Other Driving Issue,2015-07-12T21:49:47.000Z,Unassigned,11306,"NO ACCOMMODATION FOR BICYCLISTS.  TELL ME, HOW ARE CYCLISTS SUPPOSED TO GO WEST HERE TO GET TO THE PA AVE CYCLE LANES?  NO BIKE ACCOMMODATIONS ON CONSTITUTION.  THE SENATE PARKING LOT IS OFTEN BLOCKED OFF.",Pedestrian
-76.980760239699563,38.879737632560598,377,{B077433F-59D5-4A82-A407-6A70F02AB574},377,Speeding,2015-06-30T17:17:16.000Z,Unassigned,710,,Car Driver
-77.074935432071101,38.950739492976176,3636,{B983CFE6-FB8C-4B06-AE4B-C8E38B9E6CEC},3636,Speeding,2015-07-22T12:14:44.000Z,Unassigned,4740,,Pedestrian
-76.983649459525836,38.895390296491193,378,{E412C026-6FD2-40CF-B935-E31E3DA94743},378,Poor visibility,2015-06-30T17:19:59.000Z,Unassigned,8512,"From Duncan, hard to see cars coming on 15th. Parked cars on W side of 15th block view.",Car Driver
-77.028520872914726,38.938392449431227,2095,{DAEF8577-E775-4936-8E54-A091D86C059C},2095,Speeding,2015-07-12T21:53:57.000Z,Unassigned,11022,Unbelievable how fast cars travel on this road. Please help!,Car Driver
-77.073251419521284,38.952726791473346,3637,{C3B9589E-C287-4550-B3BF-37F76336A6A6},3637,Speeding,2015-07-22T12:14:53.000Z,Unassigned,13045,,Pedestrian
-77.072423023227984,38.905290315801729,379,{B107E48F-6B80-493E-A319-05B6299A946B},379,Accessibility Issue,2015-06-30T17:24:02.000Z,Unassigned,13636,Sidewalk too narrow and blocked by utility poles,Pedestrian
-77.071937607225351,38.92094290031244,2096,{5BFD2D86-26A1-40FC-8DB8-57AD9AFF12A5},2096,Other Walking Issue,2015-07-12T22:08:53.000Z,Unassigned,7692,There should be two crosswalks going into the whole foods,Pedestrian
-77.011426196110421,38.896130350393818,3632,{ABEEA348-EBBF-4D14-9647-64D6E15B15F7},3632,Other Biking Issue,2015-07-22T14:34:19.000Z,Unassigned,132,"When cars are trying to turn left here, other cars swerve around them on the right side via bike lane. Thats already illegal, but what makes it even more dangerous is that its at the bottom of the hill, so bikers dont have enough time to react.",Biker
-77.075794890270856,38.905505478241409,380,{89F5B590-3014-4609-A3EA-2CEF45A75908},380,Other Walking Issue,2015-06-30T17:24:33.000Z,Unassigned,13636,sidewalk too narrow,Pedestrian
-77.038924160408243,38.905660461697188,2097,{E44CB304-2465-4393-8464-57C262390137},2097,Poor visibility,2015-07-13T11:13:49.000Z,Unassigned,184,Very difficult for both cars and bikes to see each other as they pull into the 17th & M office building parking lot.,Biker
-76.991695834516975,38.897339733440852,3639,{3D54365F-5BD7-4C0B-84CF-E836785400D7},3639,Poor visibility,2015-07-22T14:37:57.000Z,Unassigned,13122,"As both a biker and a car driver, its difficult to see whether there are cars coming on 11th St, due to the hill, parked cars and the cars stopped at the Maryland light. Makes turning left from F dangerous.",Biker
-77.049493400249844,38.9096508029589,381,{9F6831EE-AB9A-434D-A399-077F3F6E4C62},381,Failure to stop for pedestrians,2015-06-30T17:25:29.000Z,Unassigned,4766,Drivers turning onto the Parkway do not yield to pedestrians walking along P St,Pedestrian
-76.996170498104433,38.892224213166074,2098,{BF318AA5-6CA8-4598-BB2D-58559C471319},2098,Other Walking Issue,2015-07-13T12:27:56.000Z,Unassigned,6472,"Although the cars on Massachusetts have a light, a pedestrian on 7th has neither a pedestrian signal, nor a traffic light visible",Pedestrian
-77.03946069778921,38.895960364518224,3641,{94376AFA-BC42-488B-905E-4C1E851521CB},3641,Other Driving Issue,2015-07-22T18:28:01.000Z,Unassigned,4853,"Im not sure if parking is allowed here from 4-6pm, but often a car or several cars are parked on 17th Ave NW during that time. This forces erratic behavior from drivers and encourages bicyclists to use the sidewalk.",Biker
-77.100490640817256,38.918902910205688,382,{C9A1F633-7C4F-4453-BF9A-2C9DD639FD76},382,Other Biking Issue,2015-06-30T17:29:53.000Z,Unassigned,13130,Pedestrians and cyclists need to cross Canal Road here to access the C&O path and CCT. No xwalk/signal to help crossing.,Pedestrian
-77.041734290437319,38.892144194199098,2002,{D412A332-96B1-4345-81B4-E6F46F4238D5},2002,Long wait to cross,2015-07-10T16:51:58.000Z,Unassigned,10554,No crosswalk here,Pedestrian
-77.009140632995482,38.959453579497264,3642,{12F3CA3F-3A1D-4238-9E9D-40BA1715C7D8},3642,Other Driving Issue,2015-07-22T21:37:10.000Z,Unassigned,2748,"When North Capital backs up, usually during the school year, drivers drive the wrong way on this one way street to get to alley to get around.",Car Driver
-77.10049182256715,38.918906038684881,383,{2101ED93-4644-4530-8338-C6895F4D28D1},383,Not enough time to cross,2015-06-30T17:30:54.000Z,Unassigned,13130,No traffic control here -- dangerous to cross high speed traffic. Only access to trails in the area,Biker
-77.030204141460771,38.948225909194051,2003,{1D96DDC4-1585-4E45-9BD6-F3A312A96FA3},2003,Failure to stop for pedestrians,2015-07-10T17:03:35.000Z,Unassigned,4131,,Pedestrian
-77.007179119040842,38.898891657759641,3658,{53EC2FD9-BB99-4B6A-9832-CE34ED924F80},3658,Failure to stop for pedestrians,2015-07-24T15:44:08.000Z,Unassigned,9000,With so many pedestrians coming out of Union Station drivers get so frustrated waiting at the stop sign they almost run people over.  I have witnessed this for 9 years.,Pedestrian
-76.9913139299249,38.905598259260053,384,{E15551D9-5CEA-4306-AF48-3758CC16F0AE},384,Other Biking Issue,2015-06-30T17:35:26.000Z,Unassigned,7721,"This is a signed bike route, but the road is too narrow for cars to pass bikers comfortably. Speeding cars often attempt unsafe passes or to intimidate bikers. A protected bike lane would be ideal.",Biker
-77.029703346032889,38.948263246218772,2004,{3943BA27-7A22-44C1-89E9-3F1765C7BCD0},2004,Failure to stop for pedestrians,2015-07-10T17:04:30.000Z,Unassigned,1179,"Confusing intersection - what does the flashing light mean - do pedestrians still have right of way in the crosswalk?
No one stops anyway...",Pedestrian
-77.063600373099362,38.909263024083309,3019,{FBCA7FB9-050A-4C87-9968-B01014B2BC57},3019,Other Biking Issue,2015-07-16T19:39:02.000Z,Unassigned,8638,"Cars fail to pass at a safe distance for bikers who are sharing the road. Given the line of parked cars on this portion of P St and the dangerous passing by cars, bikers are put at serious risk of being doored or side swiped.",Biker
-76.989563635827494,38.903653753172193,401,{0EE28A28-E882-46B7-94BB-EB860CB999AB},401,Other Driving Issue,2015-06-30T17:36:55.000Z,Unassigned,9054,Stop sign needed on Montello heading south.,Car Driver
-77.03080240001934,38.947343932496999,2005,{47537695-F22C-48CC-82FA-B07CE8DD3CF0},2005,Failure to stop for pedestrians,2015-07-10T17:04:44.000Z,Unassigned,7507,,Pedestrian
-76.991535159369718,38.890032266921544,3020,{5FD7A1F1-3FB4-42BB-87EE-001A78217834},3020,Other Biking Issue,2015-07-16T19:39:36.000Z,Unassigned,4441,Traffic entering this block must switch lanes quickly to go straight/left/right.  A bicycle lane would help protect cyclists and give them room.  It would also connect the numerous bike lanes in the surrounding feeder streets.,Biker
-76.990234600744614,38.90263484998313,402,{6A866E08-97C9-4954-A5D1-AB1219B32C8F},402,Long wait to cross,2015-06-30T17:39:24.000Z,Unassigned,8987,To cross Florida between Montello and 12th requires waiting for 3 different crosswalk signals at the same intersection. The main signal cycle on Florida only gives pedestrians 15 seconds to cross 4 lanes of traffic.,Pedestrian
-77.03221815113875,38.905947846668113,2006,{A4292CA4-5380-4168-8B3D-E548BD29EC09},2006,Red light running,2015-07-10T17:06:49.000Z,Unassigned,12993,Car drivers cut across the bike lane and turn right even when they have the red no-turn arrow.,Biker
-77.036493688906376,38.923195590312361,3021,{9D49F03F-7CE6-4851-8B34-B7C94B3C98CF},3021,Other Walking Issue,2015-07-16T19:40:56.000Z,Unassigned,7224,Pedestrian walk sign on southwest corner of intersection has been angled away from street for months and is not visible.,Pedestrian
-76.980716651768205,38.896126567019479,403,{3EF594E5-4DA2-4B80-8197-764050D03F6C},403,Not enough time to cross,2015-06-30T17:39:54.000Z,Unassigned,10183,,Pedestrian
-77.046351275794748,38.914246600212003,2007,{EB01F57A-5280-4A69-9107-54F461E0601C},2007,Not enough time to cross,2015-07-10T17:07:58.000Z,Unassigned,11543,,Pedestrian
-76.980630926077751,38.896231864247945,404,{31C6144A-8D62-4A4B-AA44-C56390CCCDFC},404,Speeding,2015-06-30T17:40:54.000Z,Unassigned,3471,,Pedestrian
-77.019204918263355,38.893603327967348,3025,{1783DE58-659F-4ACF-B15A-789973E53719},3025,Other Walking Issue,2015-07-16T19:44:16.000Z,Unassigned,10438,Sidewalk blocked due to construction at the H. Carl Moultrie Courthouse,Pedestrian
-77.0526007366513,38.923480140608888,2008,{640DFA3B-6E05-4945-9AA8-05F0F37778EF},2008,Failure to stop for pedestrians,2015-07-10T17:11:18.000Z,Unassigned,8797,,Pedestrian
-77.050130656039798,38.900706425593768,405,{7C271689-50B6-4F90-987E-1FA2104393E5},405,Blocking the crosswalk,2015-06-30T17:40:58.000Z,Unassigned,2635,Buses block the crosswalk daily at rush hour force pedestrians into the interaction to get around them.,Pedestrian
-77.020844540525474,38.977078685139617,3026,{7E904DB3-F9E1-4F06-A69D-0D0B8646693B},3026,Speeding,2015-07-16T19:44:35.000Z,Unassigned,9044,This sidewalk is very narrow and scary as the cars speed by.,Pedestrian
-77.035389051361946,38.900206883109881,2009,{B3824311-C156-4C2E-A94B-0A47F14EB376},2009,Other Biking Issue,2015-07-10T17:15:15.000Z,Unassigned,10828,Bike route through Lafayette Sq/Madison Pl needs to be clearer. Are cyclists supposed to use the sidewalk here? Needs signage,Biker
-77.049488843582466,38.920052474376064,3027,{99A8EEDA-657B-4DA9-BB00-C4550A604696},3027,Accessibility Issue,2015-07-16T19:45:00.000Z,Unassigned,8009,"Rock Creek Park has become unwalkable now for pedestrians. The cyclists are simply - out of control. They have prevailed, and only they exist. Walk RCP at your own risk.",Pedestrian
-76.990245190200213,38.900414160028738,406,{73FF1708-145D-4459-8ECC-395C99151D19},406,Double parking,2015-06-30T17:43:48.000Z,Unassigned,9780,Double parking on 12th street creates dangerous situations for bikers or cars attempting to travel through.,Biker
-77.025082733454269,38.979396587378218,3044,{8ADB519F-886E-4D8E-888B-AEABEF3664C1},3044,Speeding,2015-07-16T19:47:24.000Z,Unassigned,174,"Cars fly through here to get to Blair.  The road is designed for high-speed, but we only have sidewalks on one side.  We have a surprising amount of pedestrian activity, and the non-sidewalk side is the most direct route for many of us. Very dangerou",Pedestrian
-77.05685693380498,38.902681110101319,2010,{7D759AEF-FA84-44F4-94B3-C1979A8DF8E7},2010,Poor visibility,2015-07-10T17:19:16.000Z,Unassigned,9755,Very difficult to yield to turning traffic when traveling south on RCP path. Traffic is coming fast and hard to tell if they are exiting onto K street when turned around from the direction Im traveling. Have had some mis-judged close calls,Biker
-77.011953948978885,38.900215811938956,407,{7744B0D6-DE23-4A4F-9183-3C5448D0B247},407,Double parking,2015-06-30T17:45:05.000Z,Unassigned,3950,Double parking in front of the wal-mart needs to be enforced since it often aggravates the backups caused by the construction on Mass/3rd/H.,Car Driver
-77.024433841615902,38.982868817296627,3045,{4F8C0BEC-A646-4E69-8BDE-632566E00427},3045,Speeding,2015-07-16T19:48:18.000Z,Unassigned,13210,,Pedestrian
-77.05610802110904,38.902538734759133,2011,{BD538FF5-A9C7-427C-8886-2FEDC795B876},2011,Other Biking Issue,2015-07-10T17:20:11.000Z,Unassigned,6352,Very difficult intersection for Bikes (+peds).,Biker
-77.0074846381208,38.898058178549228,389,{DA6CBBFA-438E-4BD5-9752-0C012A503637},389,Other Biking Issue,2015-06-30T17:49:24.000Z,Unassigned,9000,"Terrible connection from the end of the cycle track on G to Columbus Circle. Frequent conflicts between cyclists, delivery trucks, taxis, and pedestrians exiting the metro station onto the narrow sidewalk.",Biker
-77.018009260578026,38.896144389192187,3046,{BC50F8BF-4BED-4930-BB6D-34B80546A7A5},3046,Failure to stop for pedestrians,2015-07-16T19:48:23.000Z,Unassigned,10275,"There is an extra wide, mid-block zebra crosswalk here, but no curb cuts. The driveway cit does not substitute for accessible curb cut.",Biker
-76.995566845385099,38.905060834495913,408,{75048BE2-8EB5-4B79-92F9-1C6D242EACDC},408,Speeding,2015-06-30T17:50:36.000Z,Unassigned,6645,Speeding remains a problem along Florida even with the speed camera.,Pedestrian
-77.049773625586496,38.905271530634842,2012,{2A198B9D-2231-452F-8527-FA89077DD9BD},2012,Other Walking Issue,2015-07-10T17:49:35.000Z,Unassigned,7847,Cyclists and walkers are not separated at all,Biker
-77.024338612155006,38.98274134024647,3047,{19E0407E-59B5-4492-9F18-51680CD96E7C},3047,Failure to stop for pedestrians,2015-07-16T19:48:30.000Z,Unassigned,12247,,Pedestrian
-76.981283264043711,38.914468098654609,409,{70386E5B-22A4-4D2A-83C8-8D86ED579CA4},409,Speeding,2015-06-30T17:52:27.000Z,Unassigned,8817,Cars using West Virginia as a cut through to and from New York frequently speed.,Car Driver
-77.050267126757745,38.905270226626733,2013,{A6E990EB-6436-43A1-9ECF-8441708D6BAD},2013,Other Biking Issue,2015-07-10T17:51:04.000Z,Unassigned,13043,Bike lane overly rough in this whole block,Biker
-77.028083353108457,38.896139900826782,410,{3C640C10-0907-4D2C-B73F-2654B8541B48},410,Red light running,2015-06-30T17:57:28.000Z,Unassigned,7654,"Cars going northbound on 12th often try to beat the light as it changes, posing a risk to cyclists and pedestrians crossing at E.",Biker
-77.019955776662584,38.915412423275392,2014,{41A804E4-F9CC-4EA7-BD2B-1332B7116609},2014,Blocking the crosswalk,2015-07-10T17:51:23.000Z,Unassigned,4658,Cars headed we on Florida frequently block the box and park in the crosswalk making it unsafe for pedestrians to cross Florida. Either that or they blatently run the red light endangering others.,Pedestrian
-76.986779408690154,38.898770114997504,411,{0D4713B2-33E5-4E31-9137-35EDE1357DCE},411,Poor visibility,2015-06-30T18:07:58.000Z,Unassigned,3782,Difficult turning on and off of G Street from Maryland for cyclists and cars.,Biker
-77.01437530668008,38.915884932185051,2015,{7C9AAA68-D14F-4B9F-968C-71E3605BB72C},2015,Speeding,2015-07-10T17:53:10.000Z,Unassigned,9936,I regularly see cars speeding and failing to yield to pedestrians at the crosswalks. Drivers use this as a cut-through to Bryant/North Capitol. This is a NEIGHBORHOOD.,Pedestrian
-77.024457997603648,38.981451703226135,3048,{CC9AA25B-5AB8-429B-99EC-5E4AC3743CAF},3048,Failure to stop for pedestrians,2015-07-16T19:48:43.000Z,Unassigned,12039,,Pedestrian
-77.014371660890987,38.915851786466966,2016,{334389F1-CEA6-4189-A370-A4CC8C6BA52F},2016,Failure to stop for pedestrians,2015-07-10T17:53:37.000Z,Unassigned,9936,Cars zip along and dont stop for pedestrians in the crosswalk.,Pedestrian
-76.991022393458934,38.897041638285117,412,{B97D2297-8C9D-41C3-9DE7-205E5856FF30},412,Speeding,2015-06-30T18:08:35.000Z,Unassigned,11823,,Pedestrian
-77.088544816219269,38.915963140839303,3049,{65470EFB-027E-41D6-87D9-4C73348A0237},3049,Other Biking Issue,2015-07-16T19:49:26.000Z,Unassigned,3583,"excessive motor vehicle traffic speeds and poor redesign of street markings leave cyclists vunerable, sidewalks often blocked by construction vehicles and poorly designed (with utility poles in middle of sidewalk) leave no safe alternative",Biker
-76.984736288797876,38.902775488706602,413,{5E680F92-AB5E-47D7-AAEC-72336216F24C},413,Other Driving Issue,2015-06-30T18:13:57.000Z,Unassigned,2945,"I live on this block, and I really think there should be a 4-way stop sign here.  People think this IS a 4-way stop and there are so many close calls every day because people just stop and then roll through without looking.  It is VERY dangerous!",Car Driver
-77.017201788368638,38.915076850286134,2017,{90A01FE7-0817-4A14-A34C-9E6864548B27},2017,Speeding,2015-07-10T17:54:25.000Z,Unassigned,2474,Cars exceed the 15mph speed limit and then honk or act aggressively when Im cycling in the lane.,Biker
-77.018053844529106,38.896144042694139,3050,{42711E90-A5C7-4A71-BF2E-536ECCEA6D05},3050,Speeding,2015-07-16T19:50:03.000Z,Unassigned,10275,Speeding cars at this much needed mid-block crosswalk,Pedestrian
-77.026896029408519,38.983801825494425,414,{4F654366-4E16-4707-8A2B-A0AAA9ACE0B5},414,Red light running,2015-06-30T18:15:53.000Z,Unassigned,5953,I occasionally see cars heading north on Alaska think the eastbound green for Kalmia is for them. Ive been in/seen a few close calls where Im heading east on Kalmia on a green when someone heading up Alaska enters the intersection on a red.,Biker
-77.038503229878074,38.905659758001804,2018,{873EE050-8118-4E91-80F3-7EA4AB35876E},2018,Jaywalking,2015-07-10T17:56:25.000Z,Unassigned,12117,"In the mornings pedestrians like to cross when I have the green light, completely ignorant to the fact that its dangerous for both of us.",Biker
-77.062048942518672,38.920490241976481,3051,{889ECAFC-2C1C-44A2-8ACD-5E9D7695C26C},3051,Other Biking Issue,2015-07-16T19:52:42.000Z,Unassigned,2730,There are no good north-south routes for cyclists between downtown and NW. Mass Ave. is wide and direct and should be reconfigured to accommodate a bike lane or cycletrack. That would greatly improve cycle commuting between NW and downtown.,Biker
-76.985024050466478,38.910174106240248,392,{69A1FD90-2F9E-4F8F-A851-0C5D977E7528},392,Jaywalking,2015-06-30T18:17:27.000Z,Unassigned,12226,People walk across Mt. Olivet from many angles to/from Montello to access the bus stop.,Car Driver
-77.049867265393132,38.90527112856693,2019,{3812154D-44D7-4622-BBF1-A4675A3AD293},2019,Other Biking Issue,2015-07-10T17:58:38.000Z,Unassigned,7847,"The M St cycletrack between Connecitucut ave and Georgetown is in terrible condition. Pavement is so bad its painful to ride and unsafe as you bounce all over the place due to large cracks, bumps etc. Terrible!",Biker
-77.018549708226985,38.894811947205852,3052,{9A165A49-EFC0-43AA-93E5-CD42DAC031C7},3052,Long wait to cross,2015-07-16T19:53:30.000Z,Unassigned,12329,Double parking by Metropolitan Police Department owned vehicles and personally owned vehicles of MPD and other law enforcement officers,Biker
-77.033650023351754,38.89549463244083,393,{7D916014-C8A0-41D3-8A5A-049219FE3B71},393,Red light running,2015-06-30T18:17:34.000Z,Unassigned,759,Drivers waiting to turn left from Penn onto 15th try to go while cyclists have green light to proceed straight to 15th St cycletrack.  Signal needs to have red left arrow added so that drivers have firm visual cue.,Biker
-77.022047691633603,38.94679806844907,2020,{F2DEFEF6-D1B6-4679-9803-98800116053D},2020,Failure to stop for pedestrians,2015-07-10T18:01:33.000Z,Unassigned,3417,Dangerous to cross all around this circle. Walkways need flashing lights or HAWK signal - cars are NOT looking for peds and are often speeding.,Pedestrian
-77.044171131396894,38.909902953066009,3123,{9FDBCD60-D37F-49C0-ADCF-500CC0D5B306},3123,Other Walking Issue,2015-07-16T22:20:16.000Z,Unassigned,9344,Almost every time I get to this intersection to cross the circle from outside to go into the circle at the crosswalk there are cars who illegally cut into the lane from the inner lanes in the circle even though they are restricted to going to mass,Pedestrian
-77.002555682484825,38.889823361975992,394,{28F0A110-4C06-4A4E-824C-8CD3D4479AA1},394,Double parking,2015-06-30T18:19:48.000Z,Unassigned,9517,"Folger theatre operates valet stands for events without proper permitting.  When doing so they frequently block both the bike lane and the auto lane, causing cars and bikes to have to cross the double yellow to proceed.",Biker
-77.007287470558495,38.955193667763041,3124,{45DF12D8-2E25-4579-9443-C2EF06AE8C7A},3124,Speeding,2015-07-16T22:37:20.000Z,Unassigned,6043,,Car Driver
-77.056088580830703,38.902136074986295,2021,{C7FC535F-8F35-4C7A-A098-5922418F6336},2021,Accessibility Issue,2015-07-10T18:09:12.000Z,Unassigned,6352,No sidewalk,Pedestrian
